610,819,0.07302352,YDR449C
11,679,0.073041363,YNL100W
62,1210,0.073103001,YJL197W
505,580,0.073124088,YFR047C
944,1019,0.073271695,YNR075W
518,608,0.073273317,YDR038C
232,710,0.073302514,YIR038C
91,594,0.073349554,YPR019W
233,991,0.073360908,YGL232W
85,830,0.073424169,YMR005W
233,711,0.073453366,YGL243W
1020,1064,0.073532847,YPL014W
95,511,0.073578264,YDR205W
234,1085,0.073583131,YCL057W
83,330,0.073648013,YHR026W
506,1197,0.073680454,YOL067C
910,1031,0.073727494,YMR275C
232,711,0.073776156,YNL200C
691,715,0.0737794,YGR177C
357,445,0.073803731,YDL144C
124,1152,0.07389781,YJL096W
168,651,0.074024331,YFL026W
584,1201,0.074139497,YBR248C
82,732,0.07414923,YDR098C
50,1061,0.074186537,YNL218W
500,568,0.074188159,YJR119C
1076,1094,0.07420438,YML010W
233,702,0.074238443,YCR030C
691,709,0.074332522,YOR238W
232,709,0.074340633,YOL093W
232,979,0.074412003,YLR291C
492,1074,0.07442498,YMR024W
233,705,0.074483374,YLL019C
481,566,0.074523925,YGR053C
232,710,0.074601784,YDR436W
233,980,0.074666667,YHR021C
769,1005,0.074671533,YDR335W
602,1148,0.074686131,YGR251W
583,1202,0.074689376,YKL211C
172,639,0.074713706,YCR097W-A
82,732,0.074751014,YOR323C
333,358,0.074825629,YPL231W
235,996,0.074853204,YDL065C
1007,1033,0.074893755,YOR350C
157,425,0.074903487,YDL095W
579,1140,0.074911598,YBR249C
1076,1095,0.074944039,YDR170C
520,1053,0.074965126,YMR039C
676,1196,0.074979724,YAR002W
756,1070,0.075018654,YMR025W
482,564,0.075049473,YDL223C
726,1027,0.07507056,YOR150W
101,343,0.075103001,YPL099C
481,565,0.075130576,YGR008C
246,671,0.075187348,YMR047C
398,845,0.07519708,YGL157W
170,644,0.075219789,YFL027C
994,1156,0.075283049,YGL004C
485,566,0.075312247,YMR252C
770,1007,0.075359286,YHR207C
82,731,0.075370641,YER095W
1068,1127,0.075370641,YLL056C
35,331,0.075407948,YML133C
154,860,0.075461476,YGL136C
481,564,0.075549067,YGR143W
305,845,0.075688564,YER105C
84,831,0.075696675,YMR005W
232,710,0.075727494,YFR017C
788,926,0.075781022,YLR128W
721,761,0.075841038,YNL169C
872,981,0.0758897,YDL224C
41,552,0.075939984,YGR221C
97,329,0.075951338,YNL284C
516,608,0.076021087,YDR040C
1077,1098,0.076024331,YPL184C
910,1033,0.076027575,YKL170W
504,1094,0.076040552,YNR001C
82,724,0.076051906,YER164W
605,1031,0.07605515,YER030W
233,711,0.076066504,YNL305C
510,1128,0.076079481,YDL220C
934,1014,0.076126521,YNR075W
169,645,0.07616545,YFL025C
333,871,0.076189781,YMR321C
925,1168,0.076210868,YHR158C
289,519,0.076240065,YLR253W
233,711,0.076246553,YER079W
313,1167,0.076306569,YOR195W
74,570,0.076342255,YML115C
232,710,0.076360097,YOR063W
586,1200,0.076363341,YDR127W
789,950,0.076444444,YKR039W
169,642,0.076592052,YKL209C
107,307,0.076609895,YLR205C
74,981,0.076622871,YPR159W
908,1031,0.076674777,YMR275C
727,1031,0.076702352,YOR150W
37,822,0.076742903,YFL009W
210,1161,0.076744526,YLR044C
84,726,0.07681103,YNL216W
485,566,0.07681914,YFL022C
661,1148,0.076845093,YNL215W
205,237,0.076997567,YFR025C
87,732,0.077017032,YMR038C
517,1064,0.077020276,YOR175C
233,697,0.077130576,YCR030C
505,960,0.07718086,YDR544C
20,891,0.077185726,YJR074W
693,902,0.077200324,YPL134C
1018,1056,0.077347932,YLR283W
110,492,0.077373885,YFR034C
75,686,0.077385239,YDL091C
1152,1175,0.0774485,YJL101C
1007,1149,0.07747283,YJR029W
481,564,0.077498783,YAL061W
791,1120,0.077547445,YOR350C
232,710,0.077583131,YMR181C
307,845,0.077660989,YGR271W
100,341,0.077712895,YPL099C
141,374,0.077737226,YDR170W-A
469,948,0.077763179,YBR118W
314,1163,0.077764801,YJR043C
86,724,0.077829684,YER164W
339,619,0.077831306,YPL091W
81,723,0.077844282,YPL082C
232,710,0.077876723,YDR096W
87,726,0.077888078,YER095W
1020,1083,0.077904298,YPR141C
1007,1149,0.077931873,YDR170W-A
176,782,0.077931873,YAL042W
171,646,0.077938362,YPL187W
706,1138,0.077964315,YER156C
615,775,0.078037307,YCL004W
141,372,0.078095702,YHR214C-B
201,1031,0.078105434,YER013W
116,457,0.07811841,YDR464W
66,298,0.078189781,YJL014W
842,1008,0.078194647,YJR147W
518,1060,0.078223844,YOR175C
233,709,0.078248175,YDR171W
338,929,0.078254663,YER059W
85,731,0.078337388,YIL044C
84,830,0.07836983,YMR005W
481,564,0.078400649,YML100W
124,1152,0.07843309,YBR268W
273,732,0.078434712,YOL163W
887,959,0.078470397,YGL130W
481,564,0.078491484,YDL085W
516,1061,0.078522303,YOR164C
37,819,0.07854339,YFL009W
77,327,0.07859043,YOL053W
5,443,0.07859043,YCR013C
757,1070,0.078614761,YMR025W
193,1196,0.078635848,YOR037W
423,443,0.078655312,YDL086W
908,1029,0.078690998,YMR275C
232,711,0.078742903,YMR125W
173,639,0.078760746,YGL173C
314,1165,0.078778589,YJR043C
738,959,0.078937551,YBR263W
908,1032,0.078955393,YMR275C
1148,1179,0.078957015,YOR027W
233,709,0.078957015,YMR181C
467,1035,0.079007299,YFR012W
921,1191,0.079026764,YDL205C
588,1204,0.079057583,YJL127C
103,349,0.07907867,YPR191W
584,1203,0.079201946,YDR127W
233,709,0.079245742,YKR049C
168,639,0.079268451,YMR237W
293,733,0.07936253,YBR192W
151,221,0.07940146,YGL209W
691,713,0.079420925,YGR176W
328,873,0.079425791,YHR208W
334,737,0.079445255,YPL278C
678,984,0.079540957,YGR053C
1076,1097,0.079571776,YCL052C
485,564,0.079573398,YDR453C
731,1031,0.079592863,YFR011C
773,1008,0.079696675,YDL005C
329,737,0.079866991,YOR389W
659,1052,0.079883212,YHR186C
731,1028,0.079959448,YFR011C
524,825,0.080029197,YKL175W
616,819,0.080085969,YPR143W
594,823,0.080134631,YMR174C
84,728,0.080154096,YDR098C
487,595,0.080215734,YLR141W
756,1070,0.080227088,YIL030C
1010,1097,0.080249797,YBR272C
331,571,0.080249797,YPL187W
168,623,0.080251419,YMR322C
73,477,0.080256285,YDR414C
472,950,0.080300081,YBR118W
222,701,0.080364964,YML028W
520,610,0.080364964,YDR038C
232,710,0.080366586,YER016W
101,341,0.080384428,YPL099C
83,731,0.080519059,YNL233W
86,724,0.080520681,YER095W
680,984,0.0805515,YML118W
168,779,0.080566099,YNL332W
136,1200,0.080687753,YHR076W
96,580,0.080780211,YLR138W
170,650,0.080806164,YPL187W
700,828,0.080815896,YKL140W
749,1067,0.080815896,YDR483W
721,760,0.080877534,YNL169C
614,820,0.080887267,YPR143W
73,790,0.080893755,YPR095C
470,955,0.080947283,YBR118W
335,930,0.08096837,YER059W
171,643,0.080982968,YKL209C
469,958,0.081055961,YBR118W
486,567,0.08107056,YMR252C
171,643,0.081150041,YNL145W
164,724,0.081167883,YPL137C
329,358,0.081221411,YPL231W
604,1031,0.08125223,YER030W
229,601,0.081279805,YOR149C
233,710,0.081320357,YOR245C
171,652,0.081326845,YIL015W
232,709,0.081349554,YLR435W
497,580,0.081383617,YNR015W
418,454,0.081505272,YOR194C
171,646,0.081521492,YGL032C
22,790,0.081644769,YEL016C
245,670,0.081651257,YMR047C
81,724,0.081703163,YPL082C
376,1183,0.081704785,YKL175W
170,640,0.081849148,YFL025C
33,1001,0.081852393,YPL259C
79,1167,0.081888078,YGR078C
531,1008,0.081978913,YPR162C
504,1083,0.08199189,YJR137C
233,709,0.082030819,YJL010C
194,565,0.082042174,YKL139W
86,731,0.08206326,YMR031C
233,710,0.082079481,YBR139W
930,1167,0.08217356,YBR111C
233,710,0.082202758,YOL097C
83,731,0.082303325,YHR036W
204,1125,0.082311436,YDR103W
133,488,0.082353609,YGL090W
73,571,0.082382806,YML115C
292,733,0.082382806,YBR044C
22,520,0.082457421,YIL073C
519,1060,0.082467153,YOR175C
233,979,0.082472019,YNL096C
171,651,0.082514193,YFL025C
22,893,0.082523925,YOR327C
614,821,0.082622871,YPR143W
488,567,0.082666667,YMR252C
587,890,0.082684509,YPR068C
602,893,0.082775345,YPR068C
83,723,0.08285807,YPL082C
1036,1129,0.082905109,YJR026W
274,704,0.082987835,YGL226C-A
930,1119,0.082995945,YIL078W
614,821,0.083021898,YBR155W
232,980,0.083021898,YGR210C
463,727,0.083026764,YML053C
376,1184,0.083041363,YKL175W
241,1200,0.083091646,YDL171C
111,372,0.083128954,YNL299W
125,1152,0.083137064,YNL005C
232,709,0.083166261,YOL073C
233,703,0.083195458,YPR117W
494,1074,0.083266829,YKL207W
124,1152,0.083309002,YHR147C
442,948,0.08334631,YIR003W
232,709,0.083373885,YAL028W
171,646,0.083386861,YCL066W
115,252,0.083412814,YLR399C
930,1166,0.083435523,YJR134C
497,572,0.08350365,YNL160W
172,657,0.08351176,YFL026W
137,1043,0.083516626,YER042W
77,732,0.083648013,YFL036W
174,642,0.083696675,YFL026W
141,373,0.083766423,YHR214C-B
125,1152,0.083785888,YDR237W
424,778,0.083803731,YFL013C
168,421,0.083883212,YGL041C
676,986,0.084003244,YPL084W
396,696,0.084139497,YHL016C
704,1181,0.084189781,YKL043W
132,486,0.084222222,YCR039C
97,995,0.084238443,YBR197C
82,727,0.084262774,YLR219W
234,991,0.084270884,YGL244W
172,639,0.084282238,YPL187W
124,1152,0.084293593,YJR101W
386,1187,0.084351987,YOL128C
233,710,0.084387672,YJL161W
425,714,0.084533658,YLR079W
586,1149,0.084569343,YOR388C
1076,1097,0.084600162,YGL195W
223,696,0.084658556,YOR160W
725,1028,0.084699108,YOR150W
232,710,0.084731549,YCR030C
820,1191,0.084736415,YJL066C
124,1152,0.084814274,YHR091C
486,564,0.084833739,YOL097C
1077,1101,0.084851582,YPL099C
486,1201,0.084872668,YKL101W
352,605,0.084877534,YLR008C
123,1157,0.084893755,YMR157C
486,566,0.084944039,YOL097C
232,710,0.085042985,YOL048C
83,725,0.085057583,YER095W
315,1168,0.085104623,YOR195W
752,1070,0.085257097,YMR025W
232,709,0.085317113,YJL010C
676,1199,0.085433901,YGR207C
262,714,0.085467964,YJR115W
17,421,0.085492295,YAR002C-A
233,703,0.085571776,YGR086C
486,564,0.08557502,YDR453C
169,639,0.085750203,YKL178C
238,1075,0.085758313,YPR120C
291,519,0.085854015,YLR253W
794,1120,0.085875101,YOR350C
124,1158,0.085931873,YDR237W
801,1106,0.085980535,YLR056W
110,307,0.085982157,YLR205C
48,552,0.085985401,YPL130W
233,979,0.086136253,YAL003W
655,1148,0.086175182,YNL215W
169,643,0.086193025,YPL187W
233,705,0.086222222,YLR436C
211,1161,0.086235199,YER043C
480,995,0.086317924,YBR038W
111,732,0.086348743,YKR046C
676,1113,0.086351987,YOR153W
337,698,0.086387672,YKL187C
721,1128,0.086418491,YGL191W
32,1001,0.086426602,YPL259C
96,511,0.086457421,YDR205W
110,495,0.086514193,YFR034C
488,564,0.086616383,YMR252C
80,332,0.086627737,YOL053W
230,927,0.086640714,YLR114C
613,820,0.086710462,YFR001W
89,328,0.086715328,YOL053W
85,731,0.086765612,YLR219W
338,927,0.086780211,YER059W
82,723,0.086824006,YNL216W
11,868,0.086841849,YLR447C
232,711,0.086841849,YDR096W
482,566,0.086900243,YGR053C
227,527,0.086922952,YOR375C
217,545,0.086987835,YNL297C
499,683,0.087059205,YJR075W
261,714,0.087164639,YPL283C
312,1167,0.087195458,YOR195W
171,658,0.087253852,YIL015W
40,595,0.087284672,YOR265W
87,724,0.087286294,YER095W
233,709,0.087287916,YKL121W
583,890,0.087294404,YPR068C
305,931,0.087315491,YJR076C
235,692,0.087326845,YHR014W
888,956,0.087333333,YNL166C
171,645,0.0873382,YFL027C
394,795,0.087357664,YBR101C
337,926,0.087388483,YER059W
310,1167,0.087476075,YMR309C
420,454,0.087527981,YOR194C
406,780,0.087531225,YNL218W
880,913,0.087531225,YOR067C
277,1025,0.087540957,YBL014C
197,413,0.087617194,YGL256W
548,894,0.08763017,YJR144W
86,724,0.087641525,YOR065W
877,1012,0.087686942,YGL089C
342,1159,0.087722628,YOL067C
248,971,0.08778751,YLR151C
585,1201,0.087816707,YPL250C
233,980,0.087849148,YDR417C
944,1016,0.087868613,YNR075W
170,644,0.087894566,YPL187W
233,710,0.087923763,YJL138C
315,1160,0.088,YMR272C
888,957,0.088,YGL130W
110,331,0.088032441,YJR080C
98,511,0.08804704,YDR205W
612,821,0.088056772,YBR155W
886,1140,0.0882206,YAR027W
102,287,0.088231955,YLR399C
123,1158,0.088235199,YKR085C
83,724,0.088249797,YPL082C
172,639,0.088306569,YGL173C
233,710,0.088345499,YDR096W
19,414,0.088366586,YDR385W
306,845,0.088374696,YJL207C
515,1064,0.088429846,YGL039W
656,890,0.088506083,YGR229C
80,732,0.088643958,YJL112W
75,684,0.088679643,YDL091C
481,565,0.088686131,YBR072W
221,995,0.088798054,YER017C
481,564,0.088817518,YFL014W
232,710,0.088848337,YBR230C
111,370,0.08886618,YNL299W
584,1201,0.088867802,YOL064C
305,931,0.088877534,YGL226C-A
50,610,0.08898459,YNL308C
496,574,0.088997567,YDR453C
12,679,0.089200324,YNL100W
1007,1149,0.089224655,YER138C
930,1168,0.08923601,YHR158C
172,646,0.089300892,YKL209C
650,1052,0.08930738,YHR186C
173,639,0.089310624,YCL066W
315,1167,0.08934631,YOR195W
232,980,0.089359286,YOR224C
328,871,0.089506894,YMR321C
173,642,0.089560422,YFL025C
99,579,0.089596107,YLR138W
174,649,0.089641525,YFL026W
481,564,0.089691809,YIL142W
84,726,0.089716139,YPL082C
169,645,0.08972425,YPL187W
358,449,0.089742092,YDL144C
184,887,0.089756691,YKR080W
232,710,0.089759935,YGR201C
233,710,0.089803731,YLR435W
602,845,0.089920519,YDL124W
1201,1208,0.089928629,YHR021C
696,902,0.08995296,YPL134C
1127,1195,0.089970803,YDR260C
191,734,0.089993512,YAR073W
615,785,0.090050284,YJR074W
132,485,0.090329278,YIL015W
116,456,0.090340633,YDR464W
85,730,0.090340633,YIL044C
679,1198,0.090350365,YOR066W
994,1154,0.090397405,YGL004C
926,1191,0.090418491,YDL205C
516,1062,0.090434712,YOR164C
169,645,0.090436334,YNL145W
595,828,0.090447689,YMR174C
233,710,0.090476886,YDR391C
728,1024,0.09048013,YMR227C
171,646,0.090486618,YFL027C
690,714,0.090509327,YGL253W
171,643,0.090528792,YPL187W
408,1007,0.090549878,YLL043W
314,1164,0.090579075,YJR043C
1076,1099,0.090621249,YPL184C
616,819,0.0906618,YDR464W
189,1196,0.090679643,YLR190W
415,1167,0.090799676,YGR238C
339,620,0.090809408,YPL091W
471,951,0.090861314,YBR118W
593,1031,0.090871046,YER030W
926,1192,0.090885645,YOL152W
300,520,0.090934307,YNL189W
1069,1127,0.090952149,YLL056C
1002,1148,0.09097648,YPR191W
551,897,0.090989457,YJL179W
184,814,0.091005677,YPL128C
930,1165,0.091012165,YJR134C
77,684,0.091052717,YOR348C
929,1166,0.091064071,YJR134C
167,626,0.091067315,YMR322C
584,1203,0.091077048,YKL211C
89,329,0.091090024,YOL053W
39,435,0.091154907,YNL077W
509,1128,0.091187348,YDL220C
640,1200,0.091223033,YAR070C
233,711,0.091240876,YDR096W
589,1051,0.091261963,YPL049C
481,564,0.091312247,YJR003C
499,686,0.091333333,YJR075W
481,564,0.091333333,YER035W
169,659,0.091386861,YFL026W
308,368,0.091419303,YCL010C
517,610,0.0914485,YDR040C
423,448,0.091489051,YDL086W
134,489,0.091536091,YGL090W
83,327,0.091545823,YOL053W
395,795,0.091617194,YBR101C
537,904,0.09162206,YGR091W
262,714,0.091638281,YNL339C
232,711,0.091701541,YKR049C
437,1152,0.091748581,YMR158W
700,827,0.091758313,YKL140W
676,1196,0.091818329,YGL131C
517,1061,0.091879968,YOR175C
787,928,0.091974047,YLR128W
425,610,0.092048662,YBR028C
232,702,0.092087591,YJR096W
232,709,0.092115166,YGR194C
232,711,0.092264396,YGL243W
124,1156,0.092353609,YBR268W
482,565,0.092363341,YOL053C-A
233,710,0.09238605,YLR177W
64,395,0.092405515,YLR415C
481,564,0.092416869,YFR017C
170,649,0.0924412,YCR038C
738,950,0.092449311,YBR263W
170,643,0.092497972,YFL027C
124,1152,0.092608273,YBR282W
292,726,0.092614761,YNL058C
78,343,0.092614761,YMR205C
1060,1128,0.0926618,YLL056C
17,814,0.092767234,YLR420W
917,1083,0.092772101,YEL072W
461,1030,0.092828873,YOR383C
760,1200,0.092871046,YMR168C
482,564,0.092926196,YLR060W
702,828,0.092947283,YKL140W
651,1200,0.093005677,YAR070C
927,1192,0.093034874,YOL152W
344,1128,0.093120843,YOR025W
335,737,0.093286294,YPL278C
171,654,0.093312247,YFL026W
23,1032,0.093378751,YJL081C
232,993,0.093383617,YDL225W
691,709,0.093391727,YML114C
497,1187,0.093446878,YCR102W-A
483,564,0.093453366,YER150W
422,1200,0.093454988,YNL077W
183,565,0.093485807,YGL015C
81,728,0.093489051,YER095W
85,730,0.093505272,YDR034W-B
305,843,0.093562044,YER105C
604,1030,0.093633414,YER030W
886,1143,0.093648013,YAR027W
291,518,0.093763179,YHR091C
526,831,0.093819951,YJL056C
34,653,0.093841038,YEL001C
307,846,0.093858881,YGR271W
439,986,0.093870235,YMR013C
90,132,0.093902676,YOR133W
141,375,0.093909165,YFL002W-A
945,1145,0.093910787,YJR140C
532,1007,0.093970803,YPR162C
402,678,0.094092457,YKL043W
240,304,0.094115166,YER078C
517,1062,0.094147607,YOR175C
46,820,0.09417356,YLR057W
648,1150,0.094176805,YJL191W
32,501,0.094186537,YPL057C
303,842,0.094188159,YAL016W
99,996,0.094188159,YBR197C
400,679,0.094206002,YKL043W
233,709,0.094217356,YBR241C
690,716,0.094223844,YGR177C
132,420,0.094264396,YJL156C
171,645,0.09431468,YPL187W
422,1021,0.09432279,YCR002C
423,550,0.094394161,YDL200C
169,676,0.094449311,YOR175C
232,711,0.094457421,YNL115C
485,567,0.094468775,YMR252C
3,742,0.094530414,YOR346W
172,651,0.094538524,YNL145W
157,860,0.094608273,YGL136C
589,1204,0.094652068,YJL127C
489,566,0.09470884,YMR252C
95,996,0.094765612,YBR197C
232,710,0.094836983,YOR168W
307,450,0.094859692,YPR022C
496,578,0.094871046,YNR015W
395,402,0.094890511,YMR031W-A
607,846,0.094900243,YDL124W
233,704,0.095028386,YLR436C
233,709,0.095081914,YOL097C
286,518,0.095098135,YMR024W
85,725,0.095124088,YLR219W
403,991,0.095132198,YHR046C
65,199,0.095198702,YMR065W
507,1100,0.095226277,YDL004W
331,565,0.095226277,YCR040W
168,419,0.095266829,YGL041C
524,831,0.095296026,YJL056C
233,705,0.095356042,YDR300C
1019,1063,0.095367397,YKL025C
499,566,0.09545661,YPR152C
82,732,0.095498783,YMR031C
929,1119,0.095521492,YIL078W
232,710,0.095563666,YOL093W
409,1142,0.09563017,YLR075W
232,710,0.095633414,YGL121C
285,519,0.095635036,YLR253W
753,1071,0.095649635,YIL030C
170,644,0.0956691,YKL178C
174,639,0.095699919,YGL245W
893,1074,0.09572425,YFR023W
232,702,0.095730738,YGR104C
331,566,0.095750203,YDR461W
714,1085,0.095772912,YDR441C
94,733,0.095789132,YFL036W
1077,1100,0.095819951,YPL099C
90,194,0.095858881,YDR478W
289,518,0.095879968,YGL236C
776,986,0.095918897,YBR199W
33,494,0.095964315,YPL057C
471,947,0.095964315,YBR118W
740,961,0.095980535,YBL051C
44,1067,0.096017843,YML006C
360,1200,0.096058394,YIL053W
223,1010,0.096081103,YDL043C
3,565,0.096094079,YLL031C
232,696,0.09615734,YPR117W
419,451,0.096343877,YDR522C
171,639,0.096429846,YJR004C
349,711,0.096429846,YCR034W
73,683,0.096449311,YDL091C
595,1031,0.096455799,YER030W
316,1165,0.096481752,YJR043C
367,599,0.096579075,YNL008C
171,643,0.096585564,YCL066W
114,250,0.096611517,YLR399C
789,956,0.09669262,YKR039W
84,730,0.096742903,YIL044C
233,710,0.09674777,YDR171W
88,982,0.096752636,YJL069C
517,1063,0.096757502,YOR175C
994,1155,0.096778589,YGL004C
721,1127,0.096836983,YGL191W
488,713,0.096880779,YIL095W
583,1203,0.096961882,YDR127W
481,566,0.097038118,YHR087W
595,826,0.097167883,YMR174C
263,714,0.097169505,YPL283C
113,821,0.097171127,YJR005W
346,711,0.097263585,YHL042W
222,700,0.097302514,YML028W
172,639,0.097313869,YNL145W
77,340,0.097357664,YMR205C
131,530,0.097385239,YLR278C
168,625,0.097451744,YMR322C
498,574,0.097453366,YDR453C
368,1205,0.097459854,YFL013C
520,1048,0.097471208,YPL218W
232,710,0.097563666,YMR250W
150,220,0.097586375,YGL209W
373,1185,0.097591241,YNL287W
199,752,0.097675588,YJL084C
1016,1071,0.097682076,YLR019W
313,1168,0.097776156,YOR195W
234,991,0.097852393,YGL232W
173,644,0.097993512,YIL015W
84,725,0.098040552,YPL082C
994,1153,0.098111922,YGL004C
167,622,0.098111922,YMR322C
203,238,0.098207624,YLR289W
331,571,0.098282238,YLR040C
293,734,0.098358475,YBR044C
680,985,0.098364964,YKL162C
61,1030,0.098408759,YHR084W
86,727,0.098415247,YER164W
482,564,0.098533658,YMR105C
204,1022,0.098556367,YFR002W
82,726,0.098559611,YDR168W
11,582,0.098627737,YGR136W
929,1165,0.098744526,YJR134C
232,710,0.098796431,YPR155C
483,564,0.098817518,YHR087W
917,1192,0.098824006,YDL205C
173,641,0.098828873,YFL026W
81,733,0.098861314,YFL036W
295,733,0.098895377,YDR494W
232,710,0.098997567,YMR229C
596,1027,0.099041363,YER030W
611,714,0.099064071,YMR262W
581,1149,0.099122466,YPL275W
1010,1098,0.099245742,YBR272C
655,890,0.099440389,YGR229C
5,444,0.099492295,YCR013C
170,650,0.09951176,YFL027C
77,732,0.099526358,YGL065C
49,608,0.099529603,YNL189W
306,845,0.099532847,YLR088W
355,445,0.099607461,YDL144C
680,985,0.099649635,YDR012W
29,1001,0.099657745,YIR031C
419,986,0.099660989,YKL095W
233,706,0.099683698,YEL060C
482,564,0.099683698,YDL204W
115,1137,0.099730738,YNL131W
245,672,0.09974047,YMR047C
232,711,0.09974047,YLR201C
3,743,0.099768045,YOR346W
165,421,0.099772912,YGL041C
398,1200,0.099909165,YKR086W
331,566,0.099915653,YCL067C
994,1158,0.099917275,YGL004C
77,685,0.099943228,YOR348C
4,443,0.099946472,YCR013C
329,870,0.099978913,YLR275W
586,1200,0.099983779,YPL250C
233,710,0.100009732,YDR436W
48,608,0.100011354,YNL189W
469,952,0.100012976,YBR118W
295,733,0.100022709,YDR322W
136,1159,0.100064882,YBR156C
85,729,0.100089213,YER095W
1059,1127,0.100098946,YLL056C
640,1167,0.100111922,YMR048W
255,1149,0.100145985,YLR407W
1077,1100,0.100175182,YOR266W
33,496,0.100189781,YPL057C
233,710,0.100199513,YDR178W
12,855,0.10020438,YJR082C
738,949,0.100209246,YBR263W
197,413,0.100257908,YLR130C
232,710,0.100304947,YOR245C
4,1153,0.100462287,YBL091C
309,1167,0.100499594,YMR309C
943,1019,0.100507705,YNR075W
233,711,0.100541768,YJL010C
131,531,0.100572587,YLR278C
278,432,0.100585564,YEL076W-C
240,1201,0.100595296,YDL171C
545,806,0.100601784,YGL057C
63,1210,0.100622871,YJL197W
120,1045,0.100689376,YBR154C
556,819,0.100726683,YCR024C-A
233,705,0.100729927,YER158C
1018,1063,0.100729927,YKL025C
233,709,0.100744526,YGR187C
482,564,0.10075588,YGL253W
1010,1094,0.100773723,YBR272C
873,981,0.100796431,YDL224C
994,1157,0.100799676,YGL004C
492,1074,0.100809408,YKL207W
614,821,0.100882401,YPL146C
889,956,0.100884023,YNL166C
586,1157,0.10092133,YDR034C
28,452,0.100953771,YLR398C
875,1012,0.10096026,YJR004C
170,651,0.101028386,YKL209C
232,711,0.101309002,YDR436W
678,984,0.101326845,YML118W
889,955,0.101487429,YEL061C
169,660,0.101539335,YFL026W
97,376,0.101565288,YGL126W
598,824,0.10156691,YMR174C
481,1069,0.10157502,YIR014W
812,1191,0.101607461,YMR177W
446,1026,0.101722628,YLR008C
584,1149,0.101751825,YOR388C
171,646,0.10182644,YKL178C
82,731,0.101832928,YHR073W
354,450,0.10183455,YDL144C
233,705,0.101983779,YCR079W
246,672,0.101998378,YMR047C
82,729,0.102009732,YER095W
170,640,0.102040552,YKL209C
97,563,0.10206326,YGR230W
468,955,0.102066504,YBR118W
99,375,0.102095702,YGL126W
233,705,0.102181671,YDR361C
176,781,0.10222871,YAL042W
982,1095,0.102257908,YLR132C
169,676,0.10227575,YDR153C
580,1140,0.102282238,YBR249C
65,198,0.102295215,YMR065W
706,1138,0.102351987,YPR041W
940,1018,0.102374696,YNR075W
478,685,0.102381184,YER165W
356,602,0.102382806,YLR008C
165,419,0.102643958,YGL041C
1001,1027,0.102682887,YOR350C
425,711,0.102736415,YLR079W
614,820,0.102742903,YGR145W
478,684,0.102849959,YDR272W
232,702,0.102896999,YMR055C
1017,1048,0.102982968,YER010C
693,903,0.10298459,YGR032W
328,737,0.102995945,YOR389W
40,593,0.103013788,YOR265W
39,595,0.103038118,YOR265W
171,644,0.103057583,YNL145W
177,1073,0.103073804,YKL127W
169,657,0.10308678,YIL015W
232,703,0.103114355,YER158C
34,501,0.103122466,YPL057C
21,790,0.103268451,YER153C
99,576,0.103386861,YLR138W
294,488,0.103502028,YLL007C
35,331,0.103521492,YLL066C
233,709,0.103521492,YPL222W
482,565,0.103547445,YML128C
84,730,0.103547445,YDR034W-B
77,683,0.103555556,YOR348C
100,994,0.103612328,YBR197C
233,709,0.103673966,YOR168W
260,714,0.103693431,YPL283C
498,575,0.103748581,YNL160W
353,601,0.103755069,YLR008C
331,873,0.103768045,YKL218C
506,953,0.10382644,YLL031C
223,486,0.103876723,YDR052C
622,710,0.103896188,YML066C
749,1071,0.103918897,YIL030C
888,959,0.104009732,YGL130W
232,980,0.1041103,YAL003W
787,1170,0.104163828,YPL147W
481,565,0.104186537,YKL035W
493,571,0.104241687,YBL001C
358,447,0.104280616,YDL144C
485,1067,0.104306569,YOR172W
688,714,0.104324412,YGL253W
17,237,0.104358475,YHR139C
234,991,0.104361719,YDL065C
204,694,0.104564477,YBR080C
786,929,0.104579075,YNR021W
170,651,0.104611517,YNL145W
170,646,0.104650446,YCR040W
604,822,0.104690998,YMR174C
143,854,0.104702352,YLR081W
294,730,0.10470884,YNL058C
702,827,0.104746148,YKL140W
680,985,0.10475588,YNL223W
232,709,0.104835361,YJR096W
739,960,0.104854826,YBL051C
233,705,0.104867802,YDR171W
367,1128,0.104869424,YDR249C
232,709,0.104898621,YDR436W
801,832,0.104955393,YLL001W
311,1167,0.104995945,YOR195W
1017,1198,0.105025142,YLR292C
268,1151,0.105067315,YLR398C
735,819,0.105130576,YFR035C
172,621,0.105156529,YMR322C
691,708,0.105159773,YOR238W
23,212,0.10519708,YBR012C
169,645,0.105255474,YKL209C
329,871,0.105257097,YMR321C
232,712,0.105271695,YAL054C
171,656,0.105271695,YIL015W
295,733,0.105286294,YIL093C
478,686,0.105304136,YER165W
701,813,0.10535442,YKL007W
723,816,0.105381995,YOR132W
399,1006,0.10540957,YHR108W
496,1187,0.105429035,YCR102W-A
105,986,0.105432279,YNL227C
1019,1065,0.105458232,YKL025C
124,1152,0.10546472,YKR085C
642,1167,0.105550689,YMR048W
586,1200,0.105591241,YER052C
616,820,0.105615572,YDR464W
176,186,0.105656123,YJR019C
314,1073,0.105662612,YHR174W
886,955,0.105716139,YEL061C
789,947,0.105719384,YKR039W
65,200,0.105742092,YMR065W
886,958,0.105784266,YGL130W
235,981,0.105891322,YMR137C
22,790,0.105914031,YER153C
100,348,0.10595296,YCR017C
